tick,scfa,lps_microbiota,permeability,cellEpit,lps_lumen,tnfAlfa,alfasin,nadh,alfasinucleina,ros,electron,oxygen
430,39,0,326.34592796970384,100,300,300,82,500,627,115,285,585
431,39,0,326.34592796970384,100,300,300,84,500,627,115,288,585
432,39,0,326.34592796970384,100,300,299,87,500,627,116,292,584
433,39,0,326.34592796970384,100,300,300,90,500,627,117,294,583
434,39,0,326.34592796970384,100,300,299,93,500,627,119,297,581
435,39,0,326.34592796970384,100,300,300,95,500,627,120,302,580
436,39,0,326.34592796970384,100,300,301,98,500,627,121,304,579
437,39,0,326.34592796970384,100,300,300,101,500,627,121,304,579
438,39,0,326.34592796970384,100,300,301,104,500,627,121,308,579
439,39,0,326.34592796970384,100,300,300,107,500,627,122,309,578
440,39,0,326.34592796970384,100,300,302,110,500,627,122,311,578
441,39,0,326.34592796970384,100,300,302,112,500,627,122,314,578
442,39,0,326.34592796970384,100,300,302,115,500,627,122,315,578
443,39,0,326.34592796970384,100,300,302,116,500,627,123,318,577
444,39,0,326.34592796970384,100,300,302,118,500,627,123,323,577
445,39,0,326.34592796970384,100,300,302,121,500,627,123,325,577
446,39,0,326.34592796970384,100,300,302,122,500,627,125,327,575
447,39,0,326.34592796970384,100,300,302,125,500,627,125,329,575
448,39,0,326.34592796970384,100,300,303,126,500,627,126,331,574
449,39,0,326.34592796970384,100,300,301,129,500,627,127,331,573
450,39,0,326.34592796970384,100,300,303,132,500,627,127,333,573
451,39,0,326.34592796970384,100,300,300,135,500,627,127,334,573
452,39,0,326.34592796970384,100,300,299,137,500,627,127,336,573
453,39,0,326.34592796970384,100,300,299,140,500,627,127,338,573
454,39,0,326.34592796970384,100,300,300,142,500,627,128,338,572
455,39,0,326.34592796970384,100,300,300,145,500,627,131,340,569
456,39,0,326.34592796970384,100,300,301,148,500,627,131,342,569
457,39,0,326.34592796970384,100,300,300,151,500,627,133,343,567
458,39,0,326.34592796970384,100,300,299,153,500,627,134,343,566
459,39,0,326.34592796970384,100,300,301,156,500,627,134,343,566
460,39,0,326.34592796970384,100,300,301,158,500,627,135,346,565
461,39,0,326.34592796970384,100,300,301,161,500,627,135,350,565
462,39,0,326.34592796970384,100,300,302,164,500,627,136,350,564
463,39,0,326.34592796970384,100,300,303,167,500,627,137,351,563
464,39,0,326.34592796970384,100,300,302,170,500,627,138,353,562
465,39,0,326.34592796970384,100,300,303,173,500,627,138,354,562
466,39,0,326.34592796970384,100,300,301,175,500,627,139,355,561
467,39,0,326.34592796970384,100,300,299,178,500,627,140,355,560
468,39,0,326.34592796970384,100,300,300,181,500,627,141,356,559
469,39,0,326.34592796970384,100,300,301,184,500,627,141,356,559
470,39,0,326.34592796970384,100,300,301,187,500,627,143,359,557
471,39,0,326.34592796970384,100,300,302,189,500,627,143,361,557
472,39,0,326.34592796970384,100,300,302,191,500,627,143,365,557
473,39,0,326.34592796970384,100,300,303,194,500,627,143,365,557
474,39,0,326.34592796970384,100,300,301,195,500,627,143,368,557
475,39,0,326.34592796970384,100,300,302,198,500,627,143,368,557
476,39,0,326.34592796970384,100,300,302,201,500,627,143,370,557
477,39,0,326.34592796970384,100,300,301,204,500,627,143,372,557
478,39,0,326.34592796970384,100,300,300,207,500,627,144,374,556
479,39,0,326.34592796970384,100,300,300,210,500,627,145,377,555
480,39,0,326.34592796970384,100,300,300,212,500,627,145,377,555
481,39,0,326.34592796970384,100,300,299,215,500,627,145,378,555
482,39,0,326.34592796970384,100,300,299,218,500,627,146,380,554
483,39,0,326.34592796970384,100,300,303,220,500,627,147,381,553
484,39,0,326.34592796970384,100,300,302,223,500,627,147,382,553
485,39,0,326.34592796970384,100,300,303,226,500,627,148,383,552
486,39,0,326.34592796970384,100,300,303,228,500,627,150,386,550
487,39,0,326.34592796970384,100,300,304,231,500,627,151,389,549
488,39,0,326.34592796970384,100,300,305,234,500,627,152,390,548
489,39,0,326.34592796970384,100,300,305,237,500,627,152,391,548
490,39,0,326.34592796970384,100,300,304,239,500,627,153,396,547
491,39,0,326.34592796970384,100,300,304,241,500,627,153,398,547
492,39,0,326.34592796970384,100,300,304,244,500,627,153,399,547
493,39,0,326.34592796970384,100,300,304,247,500,627,154,400,546
494,39,0,326.34592796970384,100,300,304,250,500,627,155,403,545
495,39,0,326.34592796970384,100,300,305,253,500,627,156,405,544
496,39,0,326.34592796970384,100,300,304,256,500,627,156,407,544
497,39,0,326.34592796970384,100,300,304,259,500,627,156,408,544
498,39,0,326.34592796970384,100,300,304,262,500,627,156,410,544
499,39,0,326.34592796970384,100,300,304,264,500,627,156,412,544
500,39,0,326.34592796970384,100,300,304,267,500,627,156,415,544
