tick,scfa,lps_microbiota,permeability,cellEpit,lps_lumen,tnfAlfa,alfasin,nadh,alfasinucleina,ros,electron,oxygen
874,38,0,326.34592796970384,100,300,402,136,500,618,157,458,543
875,38,0,326.34592796970384,100,300,402,138,500,618,158,460,542
876,38,0,326.34592796970384,100,300,400,140,500,618,159,461,541
877,38,0,326.34592796970384,100,300,401,142,500,618,159,461,541
878,38,0,326.34592796970384,100,300,402,144,500,618,159,462,541
879,38,0,326.34592796970384,100,300,399,146,500,618,159,466,541
880,38,0,326.34592796970384,100,300,401,148,500,618,159,466,541
881,38,0,326.34592796970384,100,300,402,150,500,618,159,468,541
882,38,0,326.34592796970384,100,300,400,152,500,618,159,471,541
883,38,0,326.34592796970384,100,300,400,154,500,618,160,473,540
884,38,0,326.34592796970384,100,300,399,156,500,618,160,473,540
885,38,0,326.34592796970384,100,300,399,158,500,618,160,473,540
886,38,0,326.34592796970384,100,300,400,160,500,618,160,476,540
887,38,0,326.34592796970384,100,300,402,162,500,618,160,480,540
888,38,0,326.34592796970384,100,300,403,164,500,618,160,482,540
889,38,0,326.34592796970384,100,300,401,166,500,618,160,484,540
890,38,0,326.34592796970384,100,300,401,168,500,618,160,486,540
891,38,0,326.34592796970384,100,300,403,170,500,618,160,490,540
892,38,0,326.34592796970384,100,300,403,172,500,618,160,492,540
893,38,0,326.34592796970384,100,300,403,174,500,618,160,495,540
894,38,0,326.34592796970384,100,300,403,176,500,618,160,499,540
895,38,0,326.34592796970384,100,300,404,178,500,618,160,500,540
896,38,0,326.34592796970384,100,300,403,180,500,618,160,501,540
897,38,0,326.34592796970384,100,300,405,182,500,618,161,502,539
898,38,0,326.34592796970384,100,300,404,184,500,618,161,504,539
899,38,0,326.34592796970384,100,300,401,186,500,618,163,505,537
900,38,0,326.34592796970384,100,300,403,188,500,618,163,507,537
901,38,0,326.34592796970384,100,300,403,190,500,618,165,510,535
902,38,0,326.34592796970384,100,300,403,192,500,618,165,513,535
903,38,0,326.34592796970384,100,300,402,194,500,618,166,515,534
904,38,0,326.34592796970384,100,300,401,196,500,618,166,516,534
905,38,0,326.34592796970384,100,300,402,198,500,618,166,520,534
906,38,0,326.34592796970384,100,300,402,200,500,618,166,523,534
907,38,0,326.34592796970384,100,300,403,202,500,618,166,525,534
908,38,0,326.34592796970384,100,300,403,204,500,618,166,528,534
909,38,0,326.34592796970384,100,300,403,206,500,618,166,530,534
910,38,0,326.34592796970384,100,300,402,208,500,618,166,533,534
911,38,0,326.34592796970384,100,300,401,210,500,618,167,536,533
912,38,0,326.34592796970384,100,300,403,212,500,618,167,542,533
913,38,0,326.34592796970384,100,300,403,214,500,618,170,542,530
914,38,0,326.34592796970384,100,300,402,216,500,618,170,544,530
915,38,0,326.34592796970384,100,300,403,218,500,618,170,548,530
916,38,0,326.34592796970384,100,300,402,220,500,618,170,551,530
917,38,0,326.34592796970384,100,300,402,222,500,618,170,552,530
918,38,0,326.34592796970384,100,300,402,224,500,618,170,554,530
919,38,0,326.34592796970384,100,300,402,226,500,618,170,554,530
920,38,0,326.34592796970384,100,300,402,228,500,618,170,556,530
921,38,0,326.34592796970384,100,300,401,230,500,618,170,559,530
922,38,0,326.34592796970384,100,300,400,232,500,618,170,560,530
923,38,0,326.34592796970384,100,300,400,234,500,618,171,561,529
924,38,0,326.34592796970384,100,300,400,236,500,618,171,561,529
925,38,0,326.34592796970384,100,300,400,238,500,618,171,564,529
926,38,0,326.34592796970384,100,300,400,240,500,618,171,568,529
927,38,0,326.34592796970384,100,300,400,239,500,621,171,572,529
928,38,0,326.34592796970384,100,300,400,241,500,621,172,575,528
929,38,0,326.34592796970384,100,300,400,243,500,621,172,577,528
930,38,0,326.34592796970384,100,300,401,241,500,625,172,580,528
931,38,0,326.34592796970384,100,300,402,243,500,625,172,583,528
932,38,0,326.34592796970384,100,300,402,245,500,625,173,587,527
933,38,0,326.34592796970384,100,300,401,247,500,625,174,589,526
934,38,0,326.34592796970384,100,300,400,249,500,625,174,594,526
935,38,0,326.34592796970384,100,300,400,251,500,625,174,595,526
936,38,0,326.34592796970384,100,300,399,253,500,625,175,596,525
937,38,0,326.34592796970384,100,300,402,255,500,625,175,598,525
938,38,0,326.34592796970384,100,300,403,257,500,625,175,601,525
939,38,0,326.34592796970384,100,300,402,259,500,625,175,605,525
940,38,0,326.34592796970384,100,300,401,261,500,625,175,607,525
941,38,0,326.34592796970384,100,300,401,263,500,625,176,607,524
942,38,0,326.34592796970384,100,300,402,265,500,625,177,607,523
943,38,0,326.34592796970384,100,300,401,267,500,625,177,608,523
944,38,0,326.34592796970384,100,300,403,269,500,625,177,611,523
945,38,0,326.34592796970384,100,300,402,271,500,625,177,618,523
946,38,0,326.34592796970384,100,300,402,273,500,625,177,620,523
947,38,0,326.34592796970384,100,300,401,275,500,625,177,622,523
948,38,0,326.34592796970384,100,300,402,277,500,625,177,622,523
949,38,0,326.34592796970384,100,300,401,279,500,625,177,623,523
950,38,0,326.34592796970384,100,300,401,281,500,625,177,625,523
951,38,0,326.34592796970384,100,300,402,283,500,625,177,630,523
952,38,0,326.34592796970384,100,300,401,285,500,625,178,632,522
953,38,0,326.34592796970384,100,300,402,287,500,625,178,633,522
954,38,0,326.34592796970384,100,300,401,289,500,625,178,636,522
955,38,0,326.34592796970384,100,300,402,291,500,625,178,637,522
956,38,0,326.34592796970384,100,300,401,293,500,625,180,638,520
957,38,0,326.34592796970384,100,300,401,295,500,625,181,638,519
958,38,0,326.34592796970384,100,300,400,297,500,625,181,640,519
959,38,0,326.34592796970384,100,300,402,299,500,625,181,640,519
960,38,0,326.34592796970384,100,300,402,301,500,625,181,647,519
961,38,0,326.34592796970384,100,300,401,303,500,625,182,651,518
962,38,0,326.34592796970384,100,300,400,305,500,625,182,653,518
963,38,0,326.34592796970384,100,300,398,307,500,625,182,653,518
964,38,0,326.34592796970384,100,300,402,309,500,625,182,653,518
965,38,0,326.34592796970384,100,300,403,311,500,625,182,654,518
966,38,0,326.34592796970384,100,300,401,313,500,625,182,655,518
967,38,0,326.34592796970384,100,300,402,315,500,625,182,657,518
968,38,0,326.34592796970384,100,300,402,317,500,625,182,659,518
969,38,0,326.34592796970384,100,300,402,319,500,625,182,659,518
970,38,0,326.34592796970384,100,300,402,321,500,625,182,659,518
971,38,0,326.34592796970384,100,300,401,323,500,625,182,659,518
972,38,0,326.34592796970384,100,300,400,325,500,625,183,660,517
973,38,0,326.34592796970384,100,300,401,327,500,625,183,660,517
974,38,0,326.34592796970384,100,300,400,329,500,625,184,661,516
975,38,0,326.34592796970384,100,300,399,331,500,625,184,663,516
976,38,0,326.34592796970384,100,300,402,333,500,625,184,665,516
977,38,0,326.34592796970384,100,300,401,335,500,625,185,667,515
978,38,0,326.34592796970384,100,300,402,337,500,625,185,667,515
979,38,0,326.34592796970384,100,300,402,339,500,625,185,669,515
980,38,0,326.34592796970384,100,300,402,341,500,625,186,669,514
981,38,0,326.34592796970384,100,300,402,343,500,625,186,674,514
982,38,0,326.34592796970384,100,300,404,345,500,625,187,676,513
983,38,0,326.34592796970384,100,300,401,347,500,625,187,677,513
984,38,0,326.34592796970384,100,300,402,349,500,625,187,680,513
985,38,0,326.34592796970384,100,300,401,351,500,625,187,680,513
986,38,0,326.34592796970384,100,300,401,353,500,625,187,682,513
987,38,0,326.34592796970384,100,300,401,355,500,625,187,683,513
988,38,0,326.34592796970384,100,300,402,357,500,625,187,684,513
989,38,0,326.34592796970384,100,300,403,359,500,625,187,688,513
990,38,0,326.34592796970384,100,300,403,361,500,625,187,687,513
991,38,0,326.34592796970384,100,300,403,363,500,625,187,688,513
992,38,0,326.34592796970384,100,300,402,365,500,625,187,689,513
993,38,0,326.34592796970384,100,300,403,367,500,625,187,688,513
994,38,0,326.34592796970384,100,300,403,369,500,625,187,689,513
995,38,0,326.34592796970384,100,300,401,371,500,625,187,689,513
996,38,0,326.34592796970384,100,300,401,373,500,624,187,691,513
997,38,0,326.34592796970384,100,300,403,375,500,624,187,692,513
998,38,0,326.34592796970384,100,300,404,377,500,624,187,696,513
999,38,0,326.34592796970384,100,300,402,379,500,624,188,698,512
1000,38,0,326.34592796970384,100,300,402,381,500,624,189,703,511
